Date,Open,High,Low,Close,Volume
2015-03-05,89.22423118052468,89.72003620155225,88.35894142438943,89.54924314772813,1923864
2015-03-06,89.04688539187318,89.04850442323011,88.57000893122934,89.08860437676836,1578256
2015-03-09,89.420903993138,89.8356768839268,87.74378812295113,90.14572660298727,1659103
2015-03-10,90.02841498599308,91.63275409430167,88.56791408657459,90.48934489255574,2448951
2015-03-11,88.22432605115225,88.50942030819427,87.03306536952041,88.72630473719299,3260375
2015-03-12,89.15402237128727,89.29266755499735,88.47888531488034,89.0503887065878,3228742
2015-03-13,88.6999785946896,89.78610489387101,86.9839453463789,88.66530642617147,3375948
2015-03-16,87.6275156491969,88.49577661079523,84.91672135015637,87.98838442586552,2520253
2015-03-17,88.68847115077608,88.78628444386939,88.62472586527211,88.60006071470639,2685978
2015-03-18,89.35772019490871,90.46165374161062,88.48023617275308,89.63106023720233,1245615
2015-03-19,90.4265128011555,90.68279362540707,89.01942560637148,90.56234035631853,1775492
2015-03-20,90.55984887824516,90.79576540755728,90.33983085058549,89.7231228330959,1988515
2015-03-23,90.08414098313986,90.49102622764424,89.9567341107499,89.41391045724468,2413209
2015-03-24,89.09538327018444,89.63013994102876,88.99273774164477,89.74517388864824,1234537
2015-03-25,91.13558522471018,91.430556680419,90.83778906848622,90.7207190157706,2221996
2015-03-26,90.6472430551711,92.14450070034975,90.01401774505601,90.24154477792531,3827934
2015-03-27,89.48175415688519,90.76269373355191,89.09412432422194,90.0558858012615,4222729
2015-03-30,89.35893964913289,90.02436194726235,87.42397553189242,88.94955082725546,4657497
2015-03-31,88.52231016238107,89.24421364781922,88.37294866673143,87.7533442031748,1076757
2015-04-01,88.0045976224468,89.27459621984067,85.63711996907352,88.565870025569,2597259
2015-04-02,89.46335864363269,90.1321987741789,89.1095880127413,89.92211005413982,1133407
2015-04-03,90.35893066598123,91.03087527379573,89.3796304356986,89.85009993255949,2674842
2015-04-06,90.98938048586434,91.37358255787024,90.82602013094855,90.85363283045152,2511904
2015-04-07,91.49100699311892,92.4854355149187,90.17693201159432,91.21526885549915,3341500
2015-04-08,90.74044370909427,90.98999189869234,89.79169501382627,90.57014910089401,1655860
2015-04-09,91.12689266686651,92.3099488516009,90.0656364083544,90.93154470640243,2697405
2015-04-10,91.80634520871286,92.05910846380904,91.3729556420267,92.4695812728684,4369011
2015-04-13,92.95741408706917,93.98682718802449,91.20421928500359,92.43375523375845,4940243
2015-04-14,94.58319388578634,95.37989581285709,94.21804127258812,93.99839888957246,1368742
2015-04-15,91.26395841344869,91.27914135598913,90.423465427942,91.37865378548271,3309480
2015-04-16,92.178817814951,93.15362439087384,91.49157936455572,92.20055628985793,1398759
2015-04-17,91.52204960681824,92.16763731899243,91.0862598771946,92.2876033580961,4132090
2015-04-20,92.24572338563915,92.26510462333718,91.40427387151014,91.98859600763024,1707597
2015-04-21,92.36638550502282,94.68670110325324,91.88854565431903,92.08035678416574,2406891
2015-04-22,90.06169236106518,90.8443221873817,90.01708582888219,90.09278786956484,2693287
2015-04-23,90.43529266166259,90.45952549553228,89.09311253041773,89.87311598172734,1745076
2015-04-24,90.06318993774912,91.26564118573219,88.12910219228954,90.23022855323909,1530901
2015-04-27,91.9904255609274,93.08569607977022,91.96734490197699,91.7081225979806,1896465
2015-04-28,90.6800202103609,93.8567240235569,90.05511661570685,91.18985237970695,2246511
2015-04-29,90.36958270137664,90.64866655972183,90.17613412638485,90.38135877681377,4055196
2015-04-30,89.7924246042778,90.08398828095977,88.48255943484426,89.87960173322922,1862634
2015-05-01,90.90765781195176,92.59832943955821,90.83331248219324,90.7950038509313,2992335
2015-05-04,90.93899149617431,91.91749104204092,90.75444005398836,91.12375496059099,2570925
2015-05-05,90.5282584589881,93.283476202708,89.93592891197476,90.59399475682395,1085666
2015-05-06,91.52028577565805,91.82589638981186,91.42097196070671,91.1072621899373,3643508
2015-05-07,90.98595762066624,91.71691659704246,90.59554888238577,91.20433973928534,1835489
2015-05-08,91.3696961794489,92.02035600681728,90.85355213986251,92.17298472981824,1805378
2015-05-11,92.34572358804358,94.43602648689674,91.69319529482694,91.47093163594087,3773059
2015-05-12,91.83399652868836,92.00425477548427,91.22281937666904,91.14326948934311,1609525
2015-05-13,90.10502998865815,90.37063454894425,89.57703596689254,90.75116133621096,4131780
2015-05-14,89.63250029070143,90.0323785293698,88.27943113053502,89.28764638807883,1267913
2015-05-15,89.33227927986775,89.44692011537414,86.11126292388204,89.58376666514341,4825971
2015-05-18,89.97656554498883,90.24083381663446,89.5809667102259,89.8448219373233,4731356
2015-05-19,89.99704745847251,90.14716440972632,89.96277564427228,89.84993539396577,2127775
2015-05-20,89.49814436043245,90.7621505283798,87.81727390119433,89.61534826059061,4249950
2015-05-21,87.808094685747,88.29427947730893,87.498367906611,88.1999775185402,4130433
2015-05-22,87.43406166961671,89.38343342493913,86.95830967778518,87.77933219577484,3331083
2015-05-25,86.97852172150745,89.02887917879166,86.38888249015005,87.43661767924807,1166234
2015-05-26,86.21842930591123,86.9576098006128,83.56660124286628,86.63434041002645,3578756
2015-05-27,86.43946555333576,86.94648582547113,85.07307614148132,86.47305469836044,3052004
2015-05-28,86.5192255606196,86.57662092569363,85.78148885593477,86.87710555517498,3130586
2015-05-29,89.10431748924181,90.49976599399687,88.41774974248864,88.7632914563855,1808534
2015-06-01,89.6814923468853,90.38940328755938,88.94041856620302,88.93786926921734,2070112
2015-06-02,88.90539303925509,89.1681397869416,88.02869595363579,89.19541965994011,4878979
2015-06-03,89.24067599444163,90.83656996301575,88.58021604209009,89.12097374417394,3820282
2015-06-04,87.45204508402637,88.1910737420496,87.06655184311401,87.2022025288749,2153215
2015-06-05,87.41168978888531,88.064020127062,85.34031260954715,87.17568865342568,1443604
2015-06-08,87.27389649732477,88.70120186161398,86.10615457179699,87.23591886336672,4720791
2015-06-09,90.07050218503186,90.4899369376904,89.29545722201561,89.699160975852,3652587
2015-06-10,89.74792448741121,90.50441284172732,88.89343102467316,89.50680001107088,4458398
2015-06-11,89.18951614224083,91.1035762128283,88.78645027420411,89.80834735340449,2203307
2015-06-12,90.20821361589388,90.8676648570075,89.9359768905665,89.77363558369925,2813743
2015-06-15,89.04860296471308,89.85255137944057,88.99133255389098,88.60495754607972,3201815
2015-06-16,89.36613730850544,89.67348292521342,88.81807038379827,89.74778036059473,4883184
2015-06-17,90.5186823110053,90.76643472924502,89.17919294447665,90.49971339328151,2947188
2015-06-18,91.63240983673008,92.95282384651391,90.89002346629934,91.29074534032455,4532105
2015-06-19,90.27670097574013,91.15113662408004,90.1607039034186,90.38135788552981,1023088
2015-06-22,92.32064122034892,92.94824751791074,90.42275392769021,91.78415219646591,2117040
2015-06-23,91.56423738098331,91.84374484427985,91.45042484256956,90.38230113367364,3089585
2015-06-24,90.57616521115642,90.73447068916609,89.49094294749479,90.96915822747391,2940929
2015-06-25,92.469091551707,92.6529454448662,92.43053638292268,93.15961385328389,1846430
2015-06-26,92.32098682595563,93.16665993044974,91.83732818851806,92.1690775281532,2875390
2015-06-29,91.96356105111349,91.97766001702016,91.71683662699904,91.60277979855042,4436056
2015-06-30,91.58699797671568,91.6496461988375,91.4185782646868,91.70243116363807,3248323
2015-07-01,91.92558584118238,92.16682608958911,91.32194010222165,91.19895550952187,4084466
2015-07-02,88.97898917859412,89.06349432428698,87.60437791101756,89.64829207845574,4891594
2015-07-03,90.06331436477755,90.8613089143898,89.70363351709123,89.71685505326175,2795216
2015-07-06,88.35162092915621,89.27512954520358,87.16454325041445,88.65455133953566,2086315
2015-07-07,89.98783272327448,91.03845604510228,89.02304298564479,89.12814377017084,2188037
2015-07-08,89.2049772125211,90.07374971311187,88.79034670370707,88.20871953593704,1017352
2015-07-09,89.3753256470629,90.56166207417274,88.65102311285523,89.75865394095457,1126788
2015-07-10,88.70062208066405,89.28847796880179,88.38617748978919,88.97540064861833,1414364
2015-07-13,89.08313307590255,89.70287186060543,88.72417469072313,88.65333913241265,4701844
2015-07-14,89.27329102488757,91.18460791655008,88.54351808785337,89.46685634978233,3689480
2015-07-15,88.21328642438225,88.30626567091166,87.2822847127498,88.23599203334837,3022875
2015-07-16,88.47614617822371,88.94464229158403,88.43311520490244,88.46345196795251,1976124
2015-07-17,88.8107581441361,89.56952340207148,88.12390023312385,89.77059472223493,4502151
2015-07-20,88.15619261462659,89.50704494532559,86.09088983958598,88.1631114876737,4240158
2015-07-21,88.00288145917392,88.65656059981134,85.88125015184372,88.34774534620601,4897619
2015-07-22,88.36106672925455,89.16744365837259,88.07791484437467,88.60762814045444,3547482
2015-07-23,90.11126701396616,90.18696195397125,88.08622710028999,89.38945101223175,4055367
2015-07-24,87.52424685421403,88.20983660051245,87.36615295563725,88.15250030135365,1640245
2015-07-27,87.23864628164337,87.38029486765349,87.20520281367021,86.83204368826938,1542036
2015-07-28,87.21450378872038,88.38087433438963,87.13260940914789,87.35398525388628,2661500
2015-07-29,87.51108984287154,88.04206550483563,86.51989872994487,87.65096992711946,2737627
2015-07-30,88.2966487254912,90.47486004522263,87.54920375406414,87.90146277746534,1115158
2015-07-31,88.41793663424677,88.94740359775378,88.12006044322293,88.24791098696232,2268165
2015-08-03,87.8531927639936,88.4150348633453,87.40303713004695,87.56788626538383,2244930
2015-08-04,88.28423229281127,88.76359324624069,88.17987384337319,87.80013996254483,2802180
2015-08-05,87.92755824425186,90.55237530062597,86.15206739501181,88.09321243584351,3812872
2015-08-06,87.07274265056327,89.62175235928099,85.5935466322055,87.37886101781714,2320966
2015-08-07,88.70206026568299,89.2330863605772,88.56240859146709,89.2446355289619,3339003
2015-08-10,89.3057631848842,89.45463998880189,89.24073855369542,89.71846844987368,3156547
2015-08-11,90.0017121653254,91.18327988174455,89.18843175926081,88.52716495267104,4833574
2015-08-12,89.80605835167327,92.1497124044859,88.96220447424837,89.18371856130487,4569284
2015-08-13,87.53349970797353,88.40424635256194,85.789827105577,88.20903689107755,2002378
2015-08-14,88.33489251644822,89.28370561291985,88.17806950035003,88.99612149482,2361020
2015-08-17,90.39565010468664,90.52634012915102,90.11441961246804,90.1547170738274,4542030
2015-08-18,89.60766715416469,89.74919290753164,88.11806774471704,89.3340347554757,1222143
2015-08-19,90.57185280237869,91.04764824638359,89.3014907560536,90.29741088472001,3883553
2015-08-20,90.58271391487966,91.4088259065942,89.42802014816294,90.71019181165651,3898444
2015-08-21,91.46952484164956,92.15653894134905,89.10211047762243,91.53225197165101,3638453
2015-08-24,93.59298471638462,94.94354068072761,93.21521982886215,93.42904495430494,1400623
2015-08-25,93.22660334144875,93.30247479213378,91.93566112195553,93.18365683830208,4703558
2015-08-26,91.32027048757082,93.00493806479722,90.91329612119745,92.4299206739446,4170663
2015-08-27,91.42550642903146,91.61642295317517,91.41150146166008,91.54040624431906,3597381
2015-08-28,90.29889274222346,90.3352233502658,89.73510486721655,90.72459595935362,3670519
2015-08-31,90.73509995939378,90.88203525778047,90.14370522955574,90.64749424993953,1034111
2015-09-01,92.48127572605787,93.00340729607787,90.92607719191054,90.98864622475617,3940134
2015-09-02,91.44907785682335,94.52593822700385,90.33454554181529,91.2653370240862,3303921
2015-09-03,91.93575543003601,93.29587133021633,90.19655027786321,92.0925202731222,1482333
2015-09-04,92.56642291598874,93.81096541607346,91.45971249170142,92.10552216500011,2539605
2015-09-07,93.80040018576204,94.03326827318894,91.52577915455585,93.55905624215744,3315160
2015-09-08,93.5044466541454,94.11245279708272,93.30031688527268,93.29439940891947,1040565
2015-09-09,96.31799387211694,97.33247359882435,93.20031274290889,96.0145685755091,4165011
2015-09-10,97.66850770568888,99.00857977681282,97.65646415272894,96.6402359232741,4998630
2015-09-11,95.21763414919486,95.64985083995411,94.09686649849861,95.78307836685782,2279938
2015-09-14,94.94900190720243,95.630382142272,94.89160444341563,94.71218586879671,1611204
2015-09-15,94.73146771904912,95.69929374307432,94.68066693042958,95.19465828403989,2128128
2015-09-16,95.24895182188516,96.2427340364156,95.08830188153205,94.97119549871404,2038734
2015-09-17,95.22585273706308,96.59976712227453,94.56358975490346,95.68519599280613,1038233
2015-09-18,95.94975021057714,96.80213697665124,94.9106390422094,96.15843361737967,2569986
2015-09-21,95.93805974760386,96.41342535829587,94.25051169236707,96.08560470472281,1284839
2015-09-22,95.72671934632676,96.35917356296906,95.48160506195414,95.2388109866544,2007992
2015-09-23,94.18319098393974,94.6573691590437,93.45639693753793,93.72396376196853,2699304
2015-09-24,92.65459012167832,93.4263620790712,92.02644072192268,93.27744880990151,1173806
2015-09-25,94.16131465972491,95.77083532550088,92.87493252272938,94.13384760422498,1343401
2015-09-28,93.99315142098061,94.22064729671267,93.73609901216754,94.34794134835519,3885089
2015-09-29,92.47295011430553,93.10891786501728,92.195397600812,93.1022025696432,2971443
2015-09-30,93.1668749702822,93.98895098211013,92.23376889309509,93.27538349549438,4063364
2015-10-01,93.50645948099532,94.72574394751751,92.50952785459319,93.66070087522323,3402910
2015-10-02,93.99020168219485,94.55965145668696,93.30199637574196,92.77684343902209,4146738
2015-10-05,93.14704845764795,93.27106984503796,92.70344162744057,92.93056854496761,1244300
2015-10-06,92.29996851303649,93.36418851985384,91.44614542553211,92.98877726341361,4650730
2015-10-07,91.56341996349752,91.57326477214791,90.9202366214705,91.845806965583,4800576
2015-10-08,92.71428597364597,94.40279116171448,92.01533290192855,92.20359432593128,1150933
2015-10-09,93.80860023873447,94.92864766120434,93.17956237753086,92.76437885229952,4563069
2015-10-12,93.0544384393558,93.72534968763269,92.93678350775365,93.84743009547479,1779470
2015-10-13,93.96126995494016,94.56506047521806,93.94624220465306,94.90123214750969,1664729
2015-10-14,94.4590453672385,94.85092213262537,92.5416964812282,93.5235627795526,1682031
2015-10-15,92.78054482832293,93.79830913739988,91.3094184229494,92.58573773963748,4090056
2015-10-16,92.66662664090795,93.69403019243396,92.33034875166038,93.10077300684614,4210240
2015-10-19,93.88187350081957,94.25514174676088,93.14484413966687,93.61455895775835,2146602
2015-10-20,92.81173277455596,93.45625126620125,91.75500786327555,94.1296066440644,2124232
2015-10-21,97.9840258880177,98.91227157936203,97.01721878376715,97.98233813471911,2789695
2015-10-22,98.71713923183381,99.21367096731578,97.99797056547837,98.55322864541228,3456982
2015-10-23,100.1509293553618,101.30442178134658,98.33115756804919,99.68879428559288,4320938
2015-10-26,100.13584807293982,100.40369171080616,100.05275874519664,100.64279604908609,4330220
2015-10-27,101.33703088109357,102.16056585171941,100.68814895518973,101.29418730039188,4082745
2015-10-28,100.51620574272174,101.03445838158294,99.93180476612571,100.97891805575154,3374785
2015-10-29,101.86557915408197,103.19085524451901,99.41320924121325,101.7378872762448,3156941
2015-10-30,100.51738890052572,101.34450432909148,98.53375524808969,100.96506206170723,4739941
2015-11-02,100.52419303538711,100.68216734763857,100.51231260086932,100.72824345496723,4457575
2015-11-03,99.744972209743,101.01689121085572,99.3583859798378,100.24287990713812,2529278
2015-11-04,100.65032216743626,100.86171873490692,99.29102456807145,100.32475404652443,4222353
2015-11-05,103.06863817152627,104.1312954623138,102.92149866671217,102.63941261319795,2824382
2015-11-06,100.6548371356275,101.03047080139304,99.9982130648278,100.7721474206062,4859316
2015-11-09,101.47752660846074,102.82864069844744,100.60353685745385,101.45840761098071,3618716
2015-11-10,99.1213960324743,100.4141413219925,99.04295678639062,99.84569173979106,3624491
2015-11-11,99.22392154999824,100.8876543821417,99.04092710035297,99.37375987400164,1169162
2015-11-12,100.43760816244813,100.74285128897948,99.60333681938016,100.462710470969,2601669
2015-11-13,101.83738703557945,102.42477873538546,100.11971488721606,100.52699049006446,4764994
2015-11-16,98.89326219924807,100.30744948757916,98.65711978936896,99.44924571213515,3928141
2015-11-17,99.4660306222514,99.91342455932038,98.5610685807572,98.73394200287518,1395771
2015-11-18,99.91196913854277,100.41320324633298,99.68616238946673,99.41353975180986,4720257
2015-11-19,98.82349132233779,99.27203415886565,97.38706180277892,98.68317312009272,4092959
2015-11-20,99.77894195177225,100.017496905546,99.0750256263567,98.8996317096747,4273566
2015-11-23,99.13125628588195,100.42181770782817,98.07655183091603,98.94520354957851,3687434
2015-11-24,98.48818279980667,98.63144171517085,98.42095249261054,98.2936032019727,3473301
2015-11-25,100.41098696478925,101.5075340830195,100.32839438943796,100.43754729129802,3899650
2015-11-26,101.68325075482534,103.87450460599062,100.91328202349011,101.07146631361603,3757233
2015-11-27,99.59455834386387,101.12904044565838,98.81959551979988,99.04632372695842,2912990
2015-11-30,98.91993939797975,100.0423136166829,97.55184516116485,99.23277804172785,3889888
2015-12-01,97.91136797966007,98.37113259549055,95.94445101715182,98.57099157695946,4388669
2015-12-02,99.32193459305786,99.86532542092966,99.28279056608952,99.42342491175569,4712983
2015-12-03,98.23088489112416,98.23403261803048,96.98117447093985,98.63090417332299,1755584
2015-12-04,98.48440544454841,99.71439581298709,97.42790837392316,98.51616773185609,1340907
2015-12-07,99.63987407817862,100.62255722094856,98.5646525369967,99.02115501083655,4972622
2015-12-08,99.65825937746328,101.05833010064629,98.61098296890381,99.88691020500667,4741850
2015-12-09,98.6652021072951,99.25246452075928,97.80176482710522,98.68661379795088,3470319
2015-12-10,98.38112392951413,98.58675178315738,98.36556084064384,98.35211256210994,3069530
2015-12-11,98.30138269205163,98.38421526256973,95.3471337508096,97.87716725094899,1642059
2015-12-14,96.10039335138298,96.82856525235279,95.45866620773084,97.22383801837528,3172994
2015-12-15,98.68594211127373,100.43407918039456,98.06002609358913,98.98929225865638,3099741
2015-12-16,99.49991581575706,100.53997763565964,98.52166087769659,99.39427396961733,3484319
2015-12-17,98.73342949349572,99.47320065746868,98.61118648894865,98.13339001528229,4576022
2015-12-18,98.80530073858397,100.1399113454942,98.38633729306274,99.05125196233706,4377345
2015-12-21,100.23513180632875,100.6208044373066,99.41051979656373,101.17340815934969,3152070
2015-12-22,102.51572914288391,102.95023178897522,101.45692899463609,102.20587341990084,2979681
2015-12-23,100.36882225953401,100.60902810348024,99.65330927404878,100.68650345394683,1007711
2015-12-24,99.60743605153539,100.86056887630363,98.48593683968546,100.20226938108057,2266548
2015-12-25,101.15700783541058,101.94692755759144,100.49598278078308,101.4691805302672,1321574
2015-12-28,100.6692483858205,101.6388174115734,100.15430967938723,100.76151106464842,3815839
2015-12-29,100.90295816052554,101.22981356113598,100.4462605455023,101.20533049279464,2278890
2015-12-30,100.87718151767444,102.26648024788544,100.53818800386503,101.97996454622398,1750506
2015-12-31,101.50156717308946,101.69726570423636,101.04531768456093,101.0530340746459,3986189
2016-01-01,101.63094623922346,102.69103597913212,98.5862896999803,100.9935087185841,4673986
2016-01-04,98.07800237418478,98.12952530270942,97.05636716035717,97.75224137851502,1258989
2016-01-05,96.15901090196833,96.66210127059207,94.72264286772457,96.72785373718074,4477407
2016-01-06,96.37453981881382,96.69328813405996,95.32435328145215,96.47528558578757,1873002
2016-01-07,95.224241746208,96.25405359474983,94.25194350147316,95.22750240382273,3218467
2016-01-08,97.15931090253531,97.28265496658142,96.70905751475703,96.85991370775436,1953680
2016-01-11,95.76394257415276,96.07299001718542,95.00793855469615,95.42977232979372,4519983
2016-01-12,94.6226409437075,95.27832866316894,94.39871406976089,94.98972784309674,1303874
2016-01-13,95.16146619858962,95.3971774434463,93.21494091223076,95.12046842038284,4621112
2016-01-14,96.79038191175657,97.72984515374254,95.67245430371983,96.56174170944895,2717321
2016-01-15,95.8537907193429,96.97303563690699,94.31459351916799,95.12587955826952,4268980
2016-01-18,96.64129658033684,96.93575233792488,95.71307661298883,96.28904331042447,4282750
2016-01-19,96.6938047151318,98.14656026025798,95.45037643702888,96.29927637144405,2805166
2016-01-20,95.35968103436079,96.8884288849017,95.00434283877065,95.3177677203961,2253159
2016-01-21,96.48510076726113,96.56614673198287,94.67583305267287,95.77987119465938,4067665
2016-01-22,96.1838122882126,97.19226102075994,95.54848309299639,95.97893089023285,4101506
2016-01-25,94.94817005798726,97.03406793572059,94.8305027557944,95.37871401307405,4039933
2016-01-26,96.15020108312667,97.62223815615347,95.69473402687693,95.44851609806408,1682121
2016-01-27,95.41215413747183,96.7859889623705,95.16719704429983,95.06320250120231,1195507
2016-01-28,94.95519783588932,96.33366746335082,94.48056435032252,95.17671984645357,3161096
2016-01-29,95.59910403727498,95.71492862450192,94.89151221530037,95.8388505209746,1465718
2016-02-01,97.57315510969035,97.96275963378234,96.39490226214234,97.42486733711996,2156013
2016-02-02,96.4186442359269,98.63906524486202,96.01050832314854,96.18705183829312,2175370
2016-02-03,98.41873134576498,99.61669777498224,97.04309725697863,98.32008521294938,1334267
2016-02-04,96.52365175014832,97.4107315265946,96.05000629249713,96.36799741342688,3382176
2016-02-05,97.06619100567947,97.35296511806206,94.12314267041084,96.21621231839129,4085283
2016-02-08,97.3403011009933,97.4875063796789,96.61581004061158,96.80452952487586,4580697
2016-02-09,97.18083918824341,97.74568154684353,94.81155188743192,97.0855213926109,4111322
2016-02-10,96.93347716317405,98.56927496930986,95.53804308097486,96.4628218727903,3971413
2016-02-11,95.73843767066926,95.9594801342063,95.4966355991135,96.25469962243302,1656921
2016-02-12,95.96066221274761,96.03003201540568,95.65925514296649,95.7616986877742,3150357
2016-02-15,96.07698710569653,96.26958402442784,96.04040706581968,95.17233393082998,1106948
2016-02-16,95.91291308015482,98.30502271542882,94.17510846430832,96.02193602785101,2370530
2016-02-17,95.95513454950652,98.05449081392555,95.9370872970383,96.37895151381606,3472385
2016-02-18,95.35999747425888,96.04322048904768,94.14932292171667,95.6860419185554,2637346
2016-02-19,96.04082527531746,96.15562752407652,95.44118528049626,96.58564179398866,2379912
2016-02-22,96.50056036080142,97.0673320869856,96.0886073617396,96.89294131486527,1611442
2016-02-23,97.52054938440921,98.17792193840393,96.668958338516,97.70580343370422,4756082
2016-02-24,97.63264876603851,97.68161379689697,96.72296832672603,98.33543227562784,3315632
2016-02-25,97.51424643168056,98.22565701114605,97.0629435673369,97.50643726470577,3613137
2016-02-26,97.39739481140212,100.51030501244597,96.37948332092496,96.9462562245088,2732266
2016-02-29,97.2396717395586,98.04770792896068,96.41750613286919,97.69354982963206,2457931
2016-03-01,99.06356205688641,99.91162765491691,97.77595677323335,98.30392009506552,1128514
2016-03-02,98.53841454536517,98.96217422738788,97.63796608398714,98.28301850110137,3916561
2016-03-03,98.91563617722218,99.36905028560604,97.49618049642434,98.40034588441016,1004983
2016-03-04,99.34909350327251,101.14473667590252,98.43361647418222,99.67801078019858,1695269
2016-03-07,99.51370200489605,99.84379219659749,99.38724278583535,99.08643939136275,2025926
2016-03-08,99.08756982233514,99.82039890415689,98.58470106866419,99.63353677253279,4341280
2016-03-09,99.87646787051716,101.15069998959396,98.69760193348021,99.4313441200989,4456901
2016-03-10,99.29958258676844,100.34806523781903,97.98842029016483,99.21366291687167,4822417
2016-03-11,100.58906537885126,101.0768401999356,99.72499539671232,100.31243976885887,4792684
2016-03-14,100.55005881503448,101.28429213700551,100.24392426193172,101.1378561178469,1167806
2016-03-15,101.50383083270923,101.64536047004708,101.27277129586832,101.95136575384753,4974997
2016-03-16,103.55545867012854,105.15378047776957,102.3635839659373,103.25684456100186,3826866
2016-03-17,102.80367440052251,103.53722221402838,100.86014551940032,103.27784840263462,4353254
2016-03-18,104.19140451997914,104.2001881748773,103.4317315022266,103.95980137392958,4384754
2016-03-21,102.965965714106,103.20364903106699,102.30231936707317,103.64953461733613,1641800
2016-03-22,104.3977880761579,104.47439714660955,103.3382225035345,103.97370096982456,1066786
2016-03-23,103.22729625807263,103.73905981601493,102.6720157611673,103.84355791545688,3364054
2016-03-24,104.21670384928936,106.32145335500837,103.1786913219734,103.9405538804496,2413387
2016-03-25,104.84852637270951,106.89070428324425,104.08431316937066,104.53571090588652,2509491
2016-03-28,103.36910431343826,103.52442931263766,101.64114047805649,103.71749022265304,4778135
2016-03-29,106.10089078188088,106.49903804700341,105.63154431545416,105.80987749833851,4508029
2016-03-30,104.93408124850558,104.99198899838248,103.64821723122586,104.8038601168388,1082673
